"Mitsubishi Legnum 1 поколение Универсал , 1999",Пробега нет,3500$,https://i.cars.kg/preview/r/PsjHBvacZB8T2pxkwoi9RA/1080x-/20220302/6300d83d6bc1d0056bcf5e35e4dc23ff.jpg
"Mitsubishi Space Star 1 поколение [рестайлинг] Минивэн , 2004",Пробега нет,4244$,https://i.cars.kg/preview/r/sbe2_P8Fyrd5Dt3klSgwqw/1080x-/20220301/851287980b088e8872974d19effa05e9.png
"Toyota Mark II X100 [рестайлинг] Седан , 1999",340000 км,4600$,https://i.cars.kg/preview/r/b5lXotgNrnmet8rEOGIPog/1080x-/20220301/8e2bf698204fb932034927a4b5333fc7.jpg
"Honda Fit 1 поколение , 2003",193000 км,6000$,https://i.cars.kg/preview/r/WA4E9oE32uYnvS24bg83Zw/1080x-/20220301/ccdd35f5f0c3ba9afe084999c64efaed.jpg
"Kia K5 1 поколение , 2021",14000 км,33000$,https://i.cars.kg/preview/r/0DNwxjI03jYOUh6jtNqMTA/1080x-/20220301/02d81e37749c6a7bb4c20b836f1c5eb4.jpeg
"Honda CR-V 3 поколение Кроссовер , 2008",167000 км,13500$,https://i.cars.kg/preview/r/Ci5hhzGEHelwcTnQaOnOjw/1080x-/20220301/14e41e47ca5e4b0f53db8459c022af50.jpg
"Toyota Wish 1 поколение Минивэн , 2003",270000 км,7300$,https://i.cars.kg/preview/r/arIZPpejdxc7rmjMFSLqBw/1080x-/20220301/6154896aff2a50407735d23c1b2616e3.jpg
"Honda CR-V 3 поколение Кроссовер , 2008",125000 км,13300$,https://i.cars.kg/preview/r/5J_QqhL6WYEsizA9OB98Zw/1080x-/20220301/f927eb919f95806d9e3d1896abb7bea5.jpg
"Subaru Legacy 4 поколение Седан , 2004",251000 км,5335$,https://i.cars.kg/preview/r/Ti8UIjpys2Q6F8kmcfHHbw/1080x-/20220301/e374e04679f79bd68061acaf7eb8c11c.jpg
"Mercedes-Benz S-Класс W220 [рестайлинг] Седан , 2004",Пробега нет,8700$,https://i.cars.kg/preview/r/qOrW-haiOOyal4Lespt6xg/1080x-/20220301/43091b9d6bb1341a1f46825db58d7423.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2016",63000 км,15000$,https://i.cars.kg/preview/r/u2cyjUqee_EFFBZGcDha2A/1080x-/20220301/0f0d4fd0845a0da80ea370ad72bbdd6c.jpg
"BMW X5 F15 Кроссовер , 2015",129000 км,35000$,https://i.cars.kg/preview/r/hX-NurjS4nB1cLEYBOH9UQ/1080x-/20220301/9fd07b38c6440cc1a27af9a03b3bb2a9.jpg
"Toyota Altezza XE10 , 2002",Пробега нет,6200$,https://i.cars.kg/preview/r/nPemKVSYKlWo4roYmIXjxQ/1080x-/20220301/d2f95a701a8ebebb0e901866b308fa26.jpeg
"Lexus RX 2 поколение [рестайлинг] Кроссовер , 2008",98150 км,16700$,https://i.cars.kg/preview/r/cokUZzXp4sOoSlXBYzzsGg/1080x-/20220228/3bd1cd0d02a44a6a32c23aaa9901010b.jpg
"Toyota Wish 1 поколение , 2003",Пробега нет,6900$,https://i.cars.kg/preview/r/ETHbPS5p1hCJ8aNSKpn3zQ/1080x-/20220228/5a63daedf9a77efcd9d713012b770828.jpeg
"Toyota Alphard 1 поколение , 2004",232000 км,12500$,https://i.cars.kg/preview/r/-jsEZX9pnntkAvPMh_wefw/1080x-/20220228/4c00a666663cfd8700157fc739df16bb.jpg
"Honda CR-V 2 поколение Кроссовер , 2003",153360 км,7000$,https://i.cars.kg/preview/r/4s6-pZUOBe_EyzbR3JO6Xw/1080x-/20220228/f0feab4bc9d14882dd1b6a704bb876a5.jpg
"Toyota Land Cruiser J100 [рестайлинг] Внедорожник , 2004",Пробега нет,24000$,https://i.cars.kg/preview/r/G66sYX2ZCrOdTJ9h1Rrhsw/1080x-/20220228/9cc2bf8224709fb20bf541cadddaee0f.jpg
"Toyota Avensis 2 поколение Седан , 2004",291000 км,5000$,https://i.cars.kg/preview/r/fFZ6R0_nrhD30z2Xzq-aag/1080x-/20220228/75ce3718115b675cb3dda0cd24e02313.jpg
"Toyota Allion T240 Седан , 2004",111500 км,8800$,https://i.cars.kg/preview/r/oSYnTYSvh1TFuE4a5uHp6g/1080x-/20220228/e374601f3bc4c0f13dad344e90e0307e.jpg
"Hyundai Santa Fe CM , 2008",365000 км,11000$,https://i.cars.kg/preview/r/my2-XnWg6jd452KBorAwiA/1080x-/20220228/430c6f4aa1e7ba3b13197e009c0b2a0a.jpeg
"Chevrolet Spark M300 , 2015",180000 км,7500$,https://i.cars.kg/preview/r/GGUMnhCL8rWpnwN-WYYY4g/1080x-/20220228/a80c03769602571cadd599a94f80ccf8.jpeg
"Toyota Avensis 1 поколение Универсал , 1999",270 км,4850$,https://i.cars.kg/preview/r/Th-21g7m3ZoD0UUvDbsDNQ/1080x-/20220228/66e15505e1ec340636c2ea1b047eebb8.jpg
"Mitsubishi Montero 3 поколение Внедорожник 5-дв. , 2001",Пробега нет,5000$,https://i.cars.kg/preview/r/t4ZLwrHj2wOBLdtkjw_pog/1080x-/20220228/e0af728b5e4e6bb4f9befd0930950e2e.jpg
"Audi A4 B6 Седан , 2002",Пробега нет,3500$,https://i.cars.kg/preview/r/2zd9gT0uQ1Gu5rC321yJhw/1080x-/20220228/6501d289fce7c0e12dbe264980eeffc8.jpg
"Chery M11 , 2022",3 км,500$,https://i.cars.kg/preview/r/UktpDfaBcxGR81suGV4flw/1080x-/20220228/302251e224fbd69f29e7aead942429b1.jpg
"ВАЗ (Lada) 2107 1 поколение Седан , 2010",234000 км,1882$,https://i.cars.kg/preview/r/3a3OxnExyBixVL_y3BqsfQ/1080x-/20220228/6da48467e8f1afbe7887669caaa6cc80.jpeg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1998",280000 км,3334$,https://i.cars.kg/preview/r/7Yhj0wILxxNArTKwzT8YYg/1080x-/20220227/c0f32048a7e24a33679f1583a1000392.jpg
"ВАЗ (Lada) 2109 1 поколение , 1995",187000 км,1900$,https://i.cars.kg/preview/r/3vzTUzfeBMrxBF5-kjlGKg/1080x-/20220227/9872ae1302014e15b42364147c8a1f57.jpeg
"Volkswagen Jetta 2 поколение [рестайлинг] , 2022",40865 км,800$,https://i.cars.kg/preview/r/Io4YzDW9EKR84q6aoJRN3A/1080x-/20220227/6a526fc314eb272ef9a5283d4c797eca.jpg
"Toyota Opa 1 поколение Минивэн , 2000",Пробега нет,5400$,https://i.cars.kg/preview/r/CJtSDOJWzXMxvz3KQZ7mXg/1080x-/20220227/a9a61bd3f3a2bbc90a3d80a0dc88d38f.jpg
"Mercedes-Benz E-Класс W211/S211 Седан , 2002",219000 км,6400$,https://i.cars.kg/preview/r/ylR1aC5sv8jphWI_OqDlJA/1080x-/20220227/9c31d9c1089ff244a07cb5b02786fc4e.jpg
"Land Rover Range Rover Sport 2 поколение Внедорожник , 2015",140000 км,42000$,https://i.cars.kg/preview/r/C4Wi8HuFu1tQZ1WMHyFOAw/1080x-/20220227/5edba0191bace31f0faf34e957f431e8.jpg
"Toyota Camry XV50 [рестайлинг] , 2015",165000 км,14800$,https://i.cars.kg/preview/r/Mdy3WKaa6i4mZNkw0d-eYQ/1080x-/20220227/6518eb7a298c3c5c26ebffbd7df02636.jpg
"Honda CR-V 2 поколение , 2002",Пробега нет,7400$,https://i.cars.kg/preview/r/NLuf-M_-zFCY59cMjQcEfQ/1080x-/20220227/313c2d905968e07137ae85a691c9509a.jpg
"Mitsubishi Outlander 1 поколение , 2005",158000 км,7000$,https://i.cars.kg/preview/r/KrChycvV119OU_KtQPiFzQ/1080x-/20220227/544183231677aae4d508146c08852fae.jpeg
"BMW 3 серия E46 Седан 4-дв. , 2001",200000 км,3600$,https://i.cars.kg/preview/r/0M-jT6Mk5UkdAlju3urf9w/1080x-/20220227/f0f18e04883d30813eb261afa080b250.jpg
"BMW 3 серия E46 Седан 4-дв. , 2001",200000 км,3600$,https://i.cars.kg/preview/r/0M-jT6Mk5UkdAlju3urf9w/1080x-/20220227/f0f18e04883d30813eb261afa080b250.jpg
"Avia BEST AND URGENT LOVE SPELL TO GET BACK WITH YOUR EX HUSBAND/WIFE THROUGH A POWERFUL LOVE SPELL CASTER CALLED LORD ZULU CONTACT HIM NOW FOR YOUR TESTIMONIES. CONTACT HIM ON WHATSAPP NOW @+1(909) 781-4612., 2022",37 км,500$,https://i.cars.kg/preview/r/jFLZLTyYsWmns_CfWdB2tw/1080x-/20220226/84ffd0e7a5b2b931b330eb972545891b.jpg
"Honda CR-V 4 поколение [рестайлинг] Кроссовер , 2015",58000 км,19500$,https://i.cars.kg/preview/r/gYUw2BXAgjDq7QTYn8RZ0g/1080x-/20220226/cd66b95e3268115b1467e2b619324fea.jpg
"Toyota Highlander 1 поколение [рестайлинг] Hybrid кроссовер 5-дв. , 2005",232500 км,12700$,https://i.cars.kg/preview/r/suuzAZh-b-HJlqimAIL9Zw/1080x-/20220226/b9e1c19cb5531bbe7f92792f8d499918.jpg
"Toyota Land Cruiser Prado J120 , 2003",197000 км,16900$,https://i.cars.kg/preview/r/fO-bczNWaUvG_0yW-KZK6A/1080x-/20220226/e564d90e3c46f8ba3f75245fda2f4147.jpg
"Toyota Corolla E120 Fielder универсал 5-дв. , 2003",230000 км,6400$,https://i.cars.kg/preview/r/n_dNJIELgU6CIQSEZixfiw/1080x-/20220226/5412159cbd89c36965a9197ad8e73f45.jpg
"Toyota Camry , 2005",188 км,7500$,https://i.cars.kg/preview/r/J_VJDHQEBq4J2AAdPuZByg/1080x-/20220226/d5a4103302d5729b66f793b2aec0646f.jpg
"Toyota Corolla E120 , 2004",200000 км,5699$,https://i.cars.kg/preview/r/nYYIFjkmlPfbtaJ8xRr0pw/1080x-/20220226/34d6d928722114d5953d10400bb62a15.jpg
"Honda Fit 1 поколение , 2003",120000 км,5900$,Картины нет
"Toyota Corolla E170 [рестайлинг] Седан , 2016",89500 км,12000$,https://i.cars.kg/preview/r/-6fQQxQMnfzZY9Hh8-On_Q/1080x-/20220226/2967443608963f642080515c83a4164d.jpg
"Toyota Yaris XP9 [рестайлинг] , 2011",200000 км,6500$,https://i.cars.kg/preview/r/Xw6sob4UANTOevQbJakdPQ/1080x-/20220225/de8147afd4bc69fbaca4083cf687e108.jpeg
"Lexus ES 6 поколение , 2015",112000 км,23300$,https://i.cars.kg/preview/r/NGiDNLrLyH1GrYpRI7_stw/1080x-/20220225/b6e036b4f6dc181605730da521ef9fde.jpeg
"Toyota Land Cruiser J200 [2-й рестайлинг] , 2018",90000 км,85000$,https://i.cars.kg/preview/r/UF2A2d5esMCKNLHBeQD5eg/1080x-/20220225/213764c59c79cd2d1e6ada5072ae7212.jpg
"Subaru Forester 3 поколение Кроссовер , 2008",136000 км,9200$,https://i.cars.kg/preview/r/M80dm2OuDnzSR2wqpwOJgA/1080x-/20220225/9ffb414854f5b81786b25508fe5e945e.jpg
"Toyota Land Cruiser J200 , 2009",120000 км,32000$,https://i.cars.kg/preview/r/v__-QQctePd13jupAGxfSQ/1080x-/20220227/0c57387b9076ff190899224931002575.jpeg
"Toyota Land Cruiser J60 [рестайлинг] Внедорожник , 1988",413000 км,5000$,https://i.cars.kg/preview/r/uO6_If4Z-JF1zIsaip0qCA/1080x-/20220225/8b844c649de1e65f9ab38bdf559330da.jpg
"Mazda Tribute 1 поколение Кроссовер , 2002",181200 км,5000$,https://i.cars.kg/preview/r/9M13va37TjPy0wbhTeuzcg/1080x-/20220225/a0897fa2f6317332ed81669ba02878bd.jpg
"Nissan Sunny , 1995",Пробега нет,1000$,https://i.cars.kg/preview/r/wKGE0Vk0pd1NVSmYI7EVDg/1080x-/20220225/e90ae47d78f7d8df5ba865f93ebbab95.jpg
"Lexus LX 3 поколение [рестайлинг] Внедорожник , 2014",151000 км,58000$,https://i.cars.kg/preview/r/j_b_rKgR1YIrkUTvQhTpwA/1080x-/20220225/34fce333cf7fd647bf38452d216cf854.jpg
"Mercedes-Benz E-Класс W211/S211 Седан , 2004",280000 км,7800$,https://i.cars.kg/preview/r/j5FJFGaJCEpESurKAHlzNg/1080x-/20220225/0a5b70757ecc4151711b2d51f2122ea5.jpg
"Land Rover Range Rover 3 поколение [2-й рестайлинг] Внедорожник , 2010",137000 км,22500$,https://i.cars.kg/preview/r/PRSnHaBatmgoIQ5pgT-djw/1080x-/20220225/876036e7827370812aeaa6dc1320790a.jpg
"Mercedes-Benz E-Класс W210/S210 Седан 4-дв. , 1996",260000 км,5000$,https://i.cars.kg/preview/r/dzL0veFg2FM9ljtrTjQe5g/1080x-/20220225/24d2045efc4dfad775f647037bf22cb2.jpg
"Honda Odyssey 1 поколение Минивэн , 1999",4330000 км,3300$,https://i.cars.kg/preview/r/rJD5k5AIzV1STnH1E4Oa0g/1080x-/20220224/e6947a4c7c29ea7db7f12be5cfde450c.jpg
"Lexus RX 3 поколение Кроссовер 5-дв. , 2010",160000 км,23900$,https://i.cars.kg/preview/r/25Uk40MAlnLNm-89SOvArQ/1080x-/20220224/ecdfb1026664c913f8ef8be10e295a51.jpg
"Volkswagen Polo 5 поколение [рестайлинг] Седан , 2015",140000 км,5000$,https://i.cars.kg/preview/r/85rrun6LBoWT3gqmn5RqqQ/1080x-/20220224/2704903092a0e38f128cecdeb2de947b.jpg
"Toyota Tundra 2 поколение [рестайлинг] Regular Cab пикап 2-дв. , 2009",135000 км,25000$,https://i.cars.kg/preview/r/tKkJNKl61M-N6kyxBZva8A/1080x-/20220224/d375e04eecf499874d50bba6a287e72c.jpg
"Mazda 626 3 поколение Купе , 1985",Пробега нет,424$,https://i.cars.kg/preview/r/AB43fKqDPgAj-LxiG3RjWw/1080x-/20220224/e7f9645dc1384cf76f8b072154ed59c2.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2010",98000 км,17900$,https://i.cars.kg/preview/r/hfAQRQ2FKu7dnzSriaVgXw/1080x-/20220224/fc00090ff429fe30e8a5359f27fa3158.jpg
"Toyota Highlander 2 поколение Кроссовер 5-дв. , 2008",151000 км,15500$,https://i.cars.kg/preview/r/FMJ5vylQCEMEzSM-3-pLRA/1080x-/20220224/ce0775fa4d9351b7681fe0145ff29de1.jpg
"Honda CR-V 3 поколение Кроссовер , 2008",187 км,11600$,https://i.cars.kg/preview/r/7HQM2HnCouSjHJQmtJvvlA/1080x-/20220224/3578edb1fc8ec61c34d44ba08d2d7004.jpg
"Hyundai Sonata YF , 2015",123000 км,12000$,https://i.cars.kg/preview/r/ZoPRattWwzD730y0Tk_q2w/1080x-/20220224/1e6acb00992697e013d3ff6d874f3c10.jpg
"Volkswagen Bora 1 поколение Седан , 2001",373000 км,4000$,https://i.cars.kg/preview/r/Z7fuWKS8rH7ItKAmUydN6w/1080x-/20220224/090ac1ae570722b0e3831c5d9bab2616.jpg
"Land Rover Range Rover 3 поколение Внедорожник , 2005",200000 км,10500$,https://i.cars.kg/preview/r/VJPl9_ldp243E9IYF7TgYQ/1080x-/20220224/83de54822ba7884e1b21f53c7197402c.jpg
"Toyota Alphard 1 поколение [рестайлинг] , 2007",110000 км,13000$,https://i.cars.kg/preview/r/uL1cLzAflyEpvyMtC6tlQg/1080x-/20220224/bf4b2dd2d9f13ffea3238607feaf9617.jpg
"Toyota Supra Mark IV Купе , 1994",Пробега нет,9800$,https://i.cars.kg/preview/r/iGvHnJSM3h6JtUaAQ9QdXg/1080x-/20220224/23b48fe2b678a23fa6f4bb5ae80b5366.jpg
"Toyota Camry XV50 , 2013",Пробега нет,12500$,https://i.cars.kg/preview/r/jw070KO9Nvta3sGPHySGPA/1080x-/20220224/9ab4b568593e09ed2f4cef7e687ea9c8.jpg
"Toyota Camry XV30 , 2003",228000 км,8000$,https://i.cars.kg/preview/r/5s1CiFzuqK4EVM72T4HdtQ/1080x-/20220223/7325c1b028bc7122de72d1d842211af8.jpeg
"Mercedes-Benz E-Класс W213 Седан , 2016",65000 км,23700$,https://i.cars.kg/preview/r/bChj3_27hM1q9hBhufvT0w/1080x-/20220223/2f1c3446211a461848c38727be867cbd.jpg
"Honda Accord 7 поколение [рестайлинг] Седан 4-дв. , 2007",120 км,7700$,https://i.cars.kg/preview/r/oU2DzP5z8Q7AFjBl009w9A/1080x-/20220223/5f2d3fbdde3794625dba31983fbaf358.jpg
"Mazda 626 3 поколение [рестайлинг] Хетчбэк , 1991",Пробега нет,1200$,https://i.cars.kg/preview/r/lTeDqi6ElALeFekUcMUKrQ/1080x-/20220223/f221a3901db950851979477aee22eacb.jpg
"Kia K5 1 поколение Седан , 2016",138000 км,14500$,https://i.cars.kg/preview/r/Thos9DimelS9EXto-WCTgQ/1080x-/20220223/f425e15688ca53277589de014df0b0c5.jpg
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2003",196000 км,5700$,https://i.cars.kg/preview/r/-EfBYiL9gcM_BtVpWe33-Q/1080x-/20220223/ae0f2f9361ebef4a2fe8debb1f0b6df5.jpg
"Nissan X-Trail T30 [рестайлинг] , 2006",204563 км,8300$,https://i.cars.kg/preview/r/hJgB3uYH5Bo4bIJ1bRFCsg/1080x-/20220223/b9aaa39b40b949909e4197f52fba8e46.jpeg
"Audi A6 4F/C6 , 2004",204512 км,5700$,https://i.cars.kg/preview/r/ethyzKmXfxR3_KG-N291Hg/1080x-/20220223/1faf6b5863dc8d7c0007843e15b93947.jpeg
"Honda Accord 7 поколение , 2003",187000 км,6900$,https://i.cars.kg/preview/r/yFzNMpLppTwbSwC0MuhHcw/1080x-/20220223/e7cc6a3897e4360eb00dc1247b341e9e.jpeg
"Honda Odyssey 2 поколение [рестайлинг] Absolute минивэн 5-дв. , 2003",224400 км,7500$,https://i.cars.kg/preview/r/oXQPGH4FF84ik67Kf-ofFw/1080x-/20220223/bd9914b534fbf187ec0362fb24d764fd.jpg
"Daewoo Matiz M200 Хетчбэк , 2006",100000 км,2200$,https://i.cars.kg/preview/r/rcFMD1sjCGhzWc36B0OmRA/1080x-/20220223/301d32a7e726e56c333a4a499384b31b.jpg
"Toyota Prius 4 поколение Хетчбэк , 2016",80000 км,16100$,https://i.cars.kg/preview/r/Ux_-okrSuYEo7MrACCCH_A/1080x-/20220223/bbced73f8e14fc8183ac50b23b3f9410.jpg
"Daewoo Matiz M250 [рестайлинг] , 2008",Пробега нет,4500$,https://i.cars.kg/preview/r/R8qEARKj1R99VNjAiBUMlw/1080x-/20220223/f2d54a05d2302628ae68d01ab2c34997.jpg
"Kia K7 1 поколение [рестайлинг] Седан , 2016",60 км,17800$,https://i.cars.kg/preview/r/ezaPtOwqWttKF7GySuYFmQ/1080x-/20220223/7beac59dba0833c0926d4e08838b2390.jpg
"Isuzu Bighorn , 1996",204000 км,4800$,https://i.cars.kg/preview/r/ikxRkVZXhKkp4yDFymPThw/1080x-/20220223/f2aadd7bd84d0d98a63d6c17296af992.jpg
"Nissan Skyline V35 , 2001",209000 км,3500$,https://i.cars.kg/preview/r/_mrLsb44SDb3XhsqGH_PiA/1080x-/20220223/22b16989ee1cc8e5fd24a72ccd3c7e44.jpeg
"Lexus LX 3 поколение Внедорожник , 2011",195000 км,39500$,https://i.cars.kg/preview/r/WzT7lbAEdb_iXd4g9Jdg5w/1080x-/20220222/a1d279f94bd08f2ea3adab4b79251b0d.jpg
"Mitsubishi Outlander 3 поколение [2-й рестайлинг] Кроссовер , 2016",110000 км,15700$,https://i.cars.kg/preview/r/U_2eP6xRs2EZnygxtASBbw/1080x-/20220222/c549b870a79391aa0adeec5519beb661.jpg
"Toyota Avensis 2 поколение Универсал , 2005",190000 км,7000$,https://i.cars.kg/preview/r/u60-5waQ18EKl00r_FD61Q/1080x-/20220222/69c45256caaa0430574bfc135e8c3a67.jpg
"Lexus GX 1 поколение Внедорожник , 2009",130000 км,30000$,https://i.cars.kg/preview/r/6N7Q6PGOX07dsdyH0IDTXA/1080x-/20220222/37b211fe71b61fbd7cb96b05b65e6609.jpg
"Mercedes-Benz Sprinter , 2005",350819 км,12000$,https://i.cars.kg/preview/r/SIc8DOEh4uA8EAyNDBhLmw/1080x-/20220222/bf68115755af69e81f286d3cd69d79bb.jpg
"Mercedes-Benz , 2008",Пробега нет,30000$,https://i.cars.kg/preview/r/K9NoQ47fwYCO-3Ljv4EfQg/1080x-/20220222/6824423d234ad54b441480fbc7da2730.jpg
"Mercedes-Benz E-Класс W124 [2-й рестайлинг] AMG седан 4-дв. , 1994",399000 км,3400$,https://i.cars.kg/preview/r/mehgwNXdqIq-rEQ3ozAWlQ/1080x-/20220222/1d3687e9da36911e3abfcdb9193aa22d.jpg
"Kia Optima 4 поколение Седан 4-дв. , 2016",54000 км,13700$,https://i.cars.kg/preview/r/K4L9P1udgaiC019vHu1gvw/1080x-/20220222/a149c28d17a0f9ebc04e17cfb193ea36.jpg
"Mercedes-Benz E-Класс W210/S210 [рестайлинг] Универсал 5-дв. , 2000",370000 км,6300$,https://i.cars.kg/preview/r/XkswY4RYERo7Kjj-DNLApA/1080x-/20220222/1ca2ce1edc78f2c2f07ea884f8b9203b.jpg
"Subaru Outback 3 поколение , 2009",158 км,8900$,https://i.cars.kg/preview/r/QbniRSvVGPpJ5gtLhXQobw/1080x-/20220222/0aea9db0a9d5bb53c722b908f867cd5c.jpg
"BMW X6 E71/E72 , 2010",123 км,15000$,https://i.cars.kg/preview/r/cwi6GjMGVJ_6HQ7xbaZQPg/1080x-/20220222/c63bdac049880eefda76df345c8eb7aa.png
"Toyota Mark II X110 Седан , 2003",218000 км,7200$,https://i.cars.kg/preview/r/f1AwmL2TpThWbaZi9LFpQg/1080x-/20220222/e4a4fe53ec2ea32d3d29a3a01176ff4d.jpg
"Toyota Vitz XP10 [рестайлинг] Хетчбэк 5-дв. , 2001",1 км,3600$,https://i.cars.kg/preview/r/f5LEoK3x2sKsRwgF1-K8zQ/1080x-/20220222/8142fc396275261b80d5bb7ad607f863.jpg
"Toyota Camry XV30 , 2003",Пробега нет,7500$,https://i.cars.kg/preview/r/mMEIjpr0_4CrNQDbFNW0Ag/1080x-/20220222/ecbfbf7d5737e9615b201a039c9b5d58.jpeg
"Subaru Legacy 4 поколение Седан , 2004",150000 км,5500$,https://i.cars.kg/preview/r/DDm-DH7jeXRHY38DCVFVwA/1080x-/20220222/f2af786d0523c2e305cb02c614c39fe4.jpg
"Nissan Largo W30 Минивэн 5-дв. , 1996",Пробега нет,3000$,https://i.cars.kg/preview/r/6bMKVDEAZANFmDxWYSStdQ/1080x-/20220222/aeebdf458e1c3e65ee5332ee02030f8f.jpg
"ВАЗ (Lada) 2107 1 поколение , 2006",Пробега нет,500$,https://i.cars.kg/preview/r/pI9LhqiU53SQ7k6vr9RMpw/1080x-/20220221/8652007eaa4e15b1edc67e6e30ee9d75.jpeg
"Mazda 3 BK [рестайлинг] Седан , 2005",215185 км,4444$,https://i.cars.kg/preview/r/4IueWrs4F58XeOkdYOCG9g/1080x-/20220221/8a5e676918e8e0dcfca125af66d7c38d.jpg
"Mazda 323 BJ [рестайлинг] Седан , 2003",234567 км,4365$,https://i.cars.kg/preview/r/FBvJjuTYw5Gl9jehOD7AVA/1080x-/20220221/b90a96590cb528b30182f6741cf72e72.jpg
"Daewoo Nexia 1 поколение Седан 4-дв. , 2006",111000 км,1950$,https://i.cars.kg/preview/r/qo9nYp3FPnmEfIzHd3hiYA/1080x-/20220222/9b50f4064182edd7cc86f862b067c8c7.jpg
"Volkswagen Passat B6 Седан 4-дв. , 2007",23000 км,5800$,https://i.cars.kg/preview/r/MTsft9r9Ua7NyBeQuesibg/1080x-/20220221/b44a90476b6d7ea32b8d275caf9ec70c.jpg
"Honda Odyssey 2 поколение [рестайлинг] , 2002",193000 км,6800$,https://i.cars.kg/preview/r/4dGCzqAh9kFZQD2jXEmNxA/1080x-/20220221/5389cac12600edc5d92b82c3c69b8083.jpg
"Toyota Estima 3 поколение Минивэн 5-дв. , 2007",160000 км,12000$,https://i.cars.kg/preview/r/m1mEE9A_qhbsw2bjXfamVQ/1080x-/20220221/038b1b2e51dd5317464a1ea1351e0a0d.jpg
"Lexus RX 2 поколение Кроссовер , 2005",121000 км,16500$,https://i.cars.kg/preview/r/TSTfTBBkjCRxoULetFaJeA/1080x-/20220221/627f2da04c0b835948a55ec694d4279e.jpg
"Toyota Land Cruiser Prado J150 [рестайлинг] Внедорожник , 2013",60000 км,33800$,https://i.cars.kg/preview/r/WkuZHgSTLt6aNH6dkeGblw/1080x-/20220221/10d546cc954ec91219c197fa7f747e95.jpg
"Volkswagen crooz, 2022",1 км,48000$,https://i.cars.kg/preview/r/X-utUCzsQfsEik43pUC1hA/1080x-/20220221/a69829ae95e265226a2f72f4aba4232e.jpg
"Toyota Camry XV30 [рестайлинг] Седан , 2004",175000 км,9200$,https://i.cars.kg/preview/r/QfStv7ehAUS86FKodgZJkA/1080x-/20220221/4931e8a2f2046b32770c0f1c048afcb0.jpg
"Toyota Land Cruiser J100 Внедорожник , 2002",350000 км,15000$,https://i.cars.kg/preview/r/B6gZmxzfm9z9tHIjb0x2Sg/1080x-/20220221/265909369bad903f17e800d6aaf688e7.jpg
"Toyota Estima 3 поколение , 2006",175000 км,10700$,https://i.cars.kg/preview/r/wiY88ShHWwHjkWntaUr91g/1080x-/20220221/422b6c5e095b6a8abd2a4ef2641f76eb.jpeg
"Honda Odyssey , 1996",Пробега нет,3395$,https://i.cars.kg/preview/r/OyiAJrnyW0rOzJ5YxL_DfA/1080x-/20220221/392bba00467240338e99073f91b423f3.jpg
"Toyota Camry XV50 [рестайлинг] Седан , 2015",170000 км,15500$,Картины нет
"ВАЗ (Lada) 2107 1 поколение Седан , 2011",Пробега нет,2425$,https://i.cars.kg/preview/r/3BgME5IYog5BZGti2Tb6tQ/1080x-/20220327/7010c593eff1f893269ef6e4b77b06bf.jpg
"Toyota Altezza XE10 Gita универсал , 2001",295000 км,5950$,https://i.cars.kg/preview/r/tWzo7VkQa3jyvVehm7XjAA/1080x-/20220329/0a100be11d6f347e7f6743f01be3f67e.jpg
"Mercedes-Benz E-Класс W124 [рестайлинг] Универсал , 1991",1 км,2667$,https://i.cars.kg/preview/r/K_v0ujGwfj0yKPxnsG4yJQ/1080x-/20220331/d17256e6232573b2214d2c206e9902c2.jpg
"Kia K5 1 поколение Седан , 2015",141000 км,13200$,https://i.cars.kg/preview/r/TeMmb6_-P5CJwKTbuj4OWQ/1080x-/20220318/9f20deb24e9ffadc55990b0be1139237.jpg
"Kia Sorento 3 поколение Prime кроссовер , 2016",117000 км,22900$,https://i.cars.kg/preview/r/8zVxHCAGr5IPH_1DVT9DPQ/1080x-/20220318/14ddd02af461381bb979356356f01719.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2013",Пробега нет,21900$,https://i.cars.kg/preview/r/oN3zneKGqknIvdTUhMSIHA/1080x-/20220323/2b1352239381a1f5c1c1b25bc67c7d8f.jpg
"Toyota Land Cruiser J200 [рестайлинг] 200 внедорожник , 2012",198000 км,39400$,https://i.cars.kg/preview/r/ANdq017pn4YnkJ2CbmN9eA/1080x-/20220323/8e29d2ae3ec4bf9f123817813e1ddf85.jpg
"Mercedes-Benz S-Класс W220 Седан , 2001",Пробега нет,6500$,https://i.cars.kg/preview/r/OGs1ZSZwbqBztx1_4J-gcQ/1080x-/20220323/75f6a81346edc7acce00fa87a35856e0.jpg
"Toyota Highlander 2 поколение [рестайлинг] Кроссовер 5-дв. , 2012",180000 км,23500$,https://i.cars.kg/preview/r/WDSj__ieSMFHm-Yu1cdDaQ/1080x-/20220330/c14d017059d1b93ee0d1c1bed83ebbaa.jpg
"Mercedes-Benz Sprinter W906 , 2000",Пробега нет,6669$,https://i.cars.kg/preview/r/mbt_VbQY2H7VOhWvX-7vLQ/1080x-/20220329/af60fe9711c49f3fe6b45f668cc58f52.jpg
